,Subject0,Subject1,Subject2,Subject3,Subject4,Subject5,Subject6,Subject7,Subject8,Subject9,Subject10,Subject11,Subject12,Subject13,Subject14,Subject15,Subject16,Subject17,Subject18,Subject19,Subject20,Subject21,Subject22,Subject23,Subject24,Subject25,Subject26,Subject27,Subject28,Subject29,Subject30,Subject31,Subject32,Subject33,Subject34,Subject35,Subject36,Subject37,Subject38,Subject39,Subject40,Subject41,Subject42,Subject43,Subject44,Subject45,Subject46,Subject47,Subject48,Subject49,Subject50,Subject51,Subject52,Subject53,Subject54,Subject55,Subject56,Subject57,Subject58
986,,,,,,2.1542067706036283,,,,,,,,,,,,,,,,,,,,,,1.0609596811097302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,,,,,2.4978071519172866,,,2.2574239526539825,,,,,,,,,,,,,,,,,,,1.0536177034220042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,,,,,2.3622798390747124,,,2.221990389431615,,,,,,,0.22010134052295105,,,,,,,,,,,,1.0356228545184127,,,,,,,,,,,,2.063102974921948,,,,,,,,,,,,,,,,,,,
989,,,,,,2.250899313071997,,,2.188420058910934,,,,,,,0.2160361370234159,,,,,,,,,,1.1986856985291097,,1.0610042374515083,,,,,,,,,,,,2.060602102273766,,,,,,,0.008351077774754596,,,,,,,,,,,,1.1697175286321362
990,,,,,,2.2038851539470206,,2.0014108862463007,2.2036094914290594,,,,,,,0.2071667294716986,,,,,,,,,,1.183153147939095,,1.024437238583146,1.0992211368610538,1.2433168895165316,,,,,,,,,,2.053485094185203,,,,,,0.07262698193509085,0.0073984052335625,0.19815255252961042,,0.01592640888587272,,,,,,,,,1.1754232202873953
991,,,,,,2.153445584165853,,2.000621771662268,2.597040830848276,,,,,,,0.19872502610391074,,,,,,,,,,1.34212753075425,1.0329031865326141,1.023256064498741,1.0938184139708191,1.2240825663990844,,,,,,2.0465564511148564,2.0741176652087745,2.121633224145379,2.0004393176527304,2.0481588192961575,,,,,,0.044739769612728145,0.011713176341197786,0.1351223143747916,0.2378834033723246,0.019421822777484,,,,,,,1.0161574317266087,1.002404766100892,1.1803286000306108
992,,,,,,2.118845292712838,2.0004903060268857,2.000434165866922,2.573014382689475,2.00401758634008,,,,,,0.19023332883593247,,,,,,,,,,1.7142517876071433,1.0362845950921324,1.0290621068912769,1.1161915332543644,1.209972083146784,,,,,,2.04205625051868,2.0726686669824073,2.1192827566121775,2.0022100000000003,2.0415631107594225,,,,,,0.02094501725948208,0.014638186363071142,0.13529911313826123,0.7854459187620747,0.025325048864710705,,,,,,1.3538133589903016,1.0192843252409827,1.0011543396380616,1.178197923560321
993,,,,,,2.1730185669227438,2.00004472135955,2.116525640526023,4.027095087382188,2.00453657359689,,,,,,0.1712690818565919,0.22895687388676486,0.5874229942109007,0.2813609900270469,0.0851513218981362,,,,,,2.4308170763588195,1.338171434164685,1.0362619447356316,1.0613491157230484,1.1975092651219177,,,,,,2.0389923416609994,2.083335287297759,2.0695217245255035,2.0017880715869336,2.0369669125164647,,,,,,0.08372642121815549,0.009423529062935958,0.21822601501425076,0.7378833878737209,0.024665396814160648,,,,,,1.3217935992216128,1.0171231568351171,1.0029557570942147,1.180074728091451
994,,,,,,2.229404099571041,2.00003,2.3548485345890553,2.4498549321725847,2.0014515164484084,,,,,,0.16573130362125282,0.6943044192571441,1.0056260404561976,0.47458162848976787,0.07459100608652489,,,,,,2.3156103661038854,1.4892457040434794,1.0458423915034984,1.0895427428661866,1.183702436020865,,,,,,2.035680997912089,2.098053631630858,2.011384978875694,2.00169,2.0627479145151453,,,,,,0.07153594963373308,0.03742968474352927,0.41393976285082823,0.7831120922320125,0.027500016363631585,,,,,,1.291905547052467,1.0326625550133484,1.0121760420498618,1.1762361372392167
995,,,,,,2.2184320042942427,2.0003929376540874,2.1122170726761307,2.2189271705385147,2.0040241893593618,,,,,,0.06131307527762778,0.6838384525602517,0.8863514442663248,0.566394020244741,0.06076063627053287,,,,,,2.263381551361662,1.3003109245581985,1.0542649288591628,1.123883245436984,1.2311403086201103,,,,,,2.033062410400943,2.0666938315363574,2.0166880969855763,2.0014797972834146,2.1503906945259583,,,,,,0.06358462962068744,0.3110275312572828,0.49906645675801553,0.7222241794796128,0.03316531471281405,,,,,,1.26634025155804,1.0259844338017972,1.014507270590983,1.1659402720890863
996,,,,,,2.1986003084086225,2.000233452350599,2.0367847210129426,2.5780477157640194,2.000600333240792,,,,,,0.019836574805142455,0.6881544368817223,0.839467388405291,0.6427398580304476,0.04806803786301252,,,,,,2.36914742525449,1.262017239158037,1.058784608083749,1.6867074090178433,1.2706134982978496,,,,,,2.028758439759627,2.1028043575146502,2.1166088114166337,2.000919673855233,2.0630896560539047,,,,,,0.0606784774446426,0.307938441413215,0.49308639861590187,0.6846482539238671,0.03839835933995085,,,,,,1.2443393445599786,1.0280104998170327,1.0090589016994336,1.1607612799183933
997,,,,,,2.1370942639208512,2.0005491812087097,2.042107610950991,2.0817888892209697,2.0006789698078706,,,,,,0.13765592068632593,0.7446966583784299,0.8955569664181056,0.6487261335116691,0.03702536240200756,,,,,,2.3226299504396533,1.7008975112653775,1.0603811540983612,1.4763841845611583,1.274601688450745,,,,,,2.0901922156067636,2.3466763612573116,2.5372456003551824,2.001594553228964,2.0782360638644355,,,,,,0.053095930926955304,0.39286976480762686,0.5069711976128427,0.6472730161037149,0.03656488069172393,,,,,,1.2244149337722425,1.0319309645955146,1.0423302173393902,1.1536520886808896
998,,,,,,2.1179708917487696,2.0005147815070496,2.0335163318398655,2.0959693753235897,2.001580284784461,,,,,,0.6654945869051071,0.693111657959957,0.9367693081143297,0.6378891667053141,0.026693839027011508,,,,,,2.15309257364706,1.5120001449462686,1.0645243450291437,1.2212031979877331,1.2375952805697115,,,,,,2.0412710132282936,2.2500095333554504,2.3677480409193223,2.00137673526867,2.147195592664998,,,,,,0.05313117743848703,0.38708246666569646,0.50440762806731,0.5936082851207519,0.057108605306030784,,,,,,1.1884749426316403,1.0332406212336653,1.0548216499204466,1.144384693375025
999,,,,,,2.109239942328802,2.0010062305898746,2.0372657550574256,2.088474705989904,2.000771038261048,,,,,,0.6536830712967874,0.5995719201230154,1.168820929352914,0.6108745201757889,0.019175950145951047,,,,,,2.004899310478418,1.5404123750368788,1.0548621951300712,1.4255478658153506,1.2013800965438248,,,,,,2.0727267979135613,2.2776776893828528,2.252266170938555,2.00076026311235,2.194655573853538,,,,,,0.06537139559470946,0.24492280008198516,0.4744863565652444,0.5970839647821736,0.2621308985983912,,,,,,1.212986431492713,1.0268412536965024,1.0660250573646095,1.1367388697481446
1000,,,,,,3.739882467324276,2.0009052071586106,2.043914428152943,4.306092868799737,2.003082872037565,,,,,,0.5760967943844157,0.8875616081151774,0.7517819954008796,0.5856171297016505,0.02176741888695124,,,,,,3.434529921956188,1.6541436154622318,1.1205897533623814,1.3558857492229779,1.140981269497051,,,,,,2.0979940149274943,2.265405557093291,2.210834509509235,2.2022557588796916,2.241459321377846,,,,,,0.07978850649059678,0.311049991199164,0.48473840328541123,0.7248423967318691,0.2568051965985111,,,,,,1.2194598113550628,1.0222158614507741,1.0703622754037987,1.1274401663526847
1001,,,,,,3.173403107687384,2.0015669716015303,2.1014758690526962,2.974475656044829,2.0013752817893073,,,,,,0.5126399290925356,0.7384289772889472,1.5752929880488897,0.58351955100065,0.011319598800310941,,,,,,2.341449759402118,1.2595227813429872,1.1292702201345692,1.9002873324111584,1.1141455168852457,,,,,,2.1133180032175383,2.2444927947731794,2.068540105048067,2.2581576659717855,2.3791716687412183,,,,,,0.0490361246939437,0.4128683552041739,0.3748466106876252,0.6847809522029654,0.1557616733988177,,,,,,1.140625068888872,1.057560072967292,1.6000067033792207,1.123268072914279
1002,,,,,,2.7012554993723756,2.000972933707916,2.005495634631232,2.528384502635155,2.000333016516107,,,,,,0.48598959875701037,0.6036933136949589,0.5819424553166742,0.5034813169324158,0.13443045271440543,,,,,,1.7489576389222554,1.1558004548420833,1.1532870908836095,1.1744565668010232,1.1799618037918054,,,,,,2.121177260061449,2.220542333804646,2.171240223370562,2.0698037971746523,2.4551589809956513,,,,,,0.04592092482735945,0.49098983339780083,0.3184238656508019,0.5767906049858998,0.09055480384827767,,,,,,1.1140931023331384,1.1668713016069567,1.6794661270438724,1.1147512736312761
1003,,,,,,2.725543882201483,2.0017582377541165,2.0353346642831087,2.3269438234620745,2.0005510898293384,,,,,,0.448661267550476,0.243396641307969,0.1711012136134632,0.4793403275335805,0.15810342602233515,,,,,,1.3536189464663908,1.155191574741543,1.151179702724969,1.5260216370074522,1.2879843511807538,,,,,,2.1257786336426023,2.2045754320538027,2.2894717438714878,2.011222584372595,2.3542986595740945,,,,,,0.060358648435829027,0.5930634183592847,0.501788580070332,0.47692931604169575,0.0382123121519751,,,,,,1.1793896881094348,1.2525626179781955,1.6212165536268328,1.1072859972223774
1004,,,,,,3.050227229698412,2.0016080111939902,2.0594200412318946,2.098929947942976,2.004914671911735,,,,,,0.40709350829999763,0.21546190591378278,0.29268366968452464,0.5292424157227003,0.15829252864238416,,,,,,1.3002100281469624,1.308930264162254,1.149459408967786,1.5271376233963956,1.5065933585638487,,,,,,2.126874760236227,2.213949209159557,2.7125785683698327,2.03305513727093,2.287617397248497,,,,,,0.0552885705819928,0.618992830120834,0.6266201044620258,0.4038294958271375,0.007050957381802858,,,,,,1.162349896827808,1.2237785067874034,1.5240861885224612,1.099366829475434
1005,,,,,,2.820593003494424,2.001121605991425,2.0796906042140475,2.1955615872302126,2.0038410545427006,,,,,,0.37660493265489753,0.5507976632121819,0.9358558495836851,0.2458249344553964,0.16876893925127334,,,,,,2.0821815227585434,1.5435076467732536,1.1605082399411322,1.4471383871912589,1.6429097790117988,,,,,,2.1265765740490714,2.250935290463498,2.435199276194251,2.0900301088525386,2.251455053836665,,,,,,0.2859412683332016,0.6208986544590027,0.7968658830844746,0.3605970317404174,0.02699375112873355,,,,,,1.1134586713301362,1.1639305084479399,1.4323300843105877,1.1185172160489776
1006,,,,,,2.587931077052404,2.0009608329719573,2.2167806543490447,2.62763889697819,2.001018331969448,,,,,,0.33901354545209544,0.7849685072026775,0.6862784718319528,0.05426196550070742,0.2513095559345087,,,,,,2.2040629042122344,1.5485652792229927,1.1673325398749448,1.3870960459627557,1.6747794778510978,,,,,,2.1253721380730184,2.250762796682442,2.1448620464441945,2.1176824732065054,2.185381359634673,,,,,,0.23623158321655469,0.5409316187060986,0.44251544483328475,0.2991162439587666,0.04832901095615334,,,,,,1.3116825570993667,1.395881865459887,1.1795637115343747,1.0964821605272186
1007,,,,,,2.465746133102573,2.00088955044826,2.3520273810373276,2.940439723958958,2.0002863564212654,,,,,,0.2995599904209506,1.516186480615099,0.8069158683530763,0.18122783450673371,0.2298378300019387,,,,,,1.5214516768225033,1.5414434789357057,1.1466467409934502,1.3551084461118887,1.703053887510765,,,,,,2.122565564266641,2.216932831309602,2.1160359069426358,2.034316998703267,2.0956368637085094,,,,,,0.40083541299266456,0.4652857752231422,0.35990424834391777,0.2503771876589397,0.13160457894769484,,,,,,1.50312669984806,1.4606345201013489,1.3359161896961798,1.0896452681405995
1008,,,,,,2.469184705948521,2.0011543396380613,2.3779246121913733,3.06568786199337,2.005064948173476,,,,,,0.26479293300426276,1.4513435025864827,1.7085886867529003,0.2258121560058265,0.31049607163376464,,,,,,2.521229180327869,1.5679352779366678,1.1349235587619892,1.3552817823925114,1.7173829119347632,,,,,,2.1185176489979445,2.187754298219774,2.1029865942732355,2.335197413623673,2.0789414821244194,,,,,,0.35832280303101005,0.38530784528218487,0.2927934457326527,0.1350703242759121,0.6127225631556258,,,,,,1.5090500596247878,1.3716315166519113,1.3531969236842243,1.0836486843889372
1009,,,,,,2.7437870411616485,2.00076655071587,2.359250168128005,2.8116931481785463,2.0012529964086143,,,,,,0.23488481517756743,1.6995288702228628,1.3648814598916639,0.2725617324570717,0.331516742412808,,,,,,1.117354823079412,1.6138236230465557,1.1293220582731345,1.303822784695289,1.7492461601643348,,,,,,2.113115960500718,2.170144512988224,2.1529483311448674,2.5530523592753225,2.052861033852924,,,,,,0.3239498174856717,0.31830941526916817,0.20201801553326842,0.22419252886748872,0.5575534647905976,,,,,,1.2059031831614078,1.2936968132275188,1.4762677929484636,1.0881132254545252
1010,,,,,,2.2378045181509383,2.000445533388199,2.2854783214186325,2.653863733586747,2.0010492378186093,,,,,,0.210004750651027,1.9452305117443023,1.04746098521186,0.32982355585979595,0.39497875309945457,,,,,,1.2035278796627134,1.6735403615226039,1.1309041483911033,1.2980643818036635,1.8297047178761852,,,,,,2.1078136933881777,2.156907438956858,2.253241238545384,2.5873002961007256,2.078059952600549,,,,,,0.2753153508560683,0.18548396291863037,0.1699962684884577,0.05341213438910708,0.578618270364841,,,,,,1.0852688492299496,1.169457850806624,1.2581849496000879,1.1171228026474775
1011,,,,,,2.560009199719076,2.0016602710622067,2.1948235049987552,2.1184241246537208,2.004972987029945,,,,,,0.20635650226346147,1.369040008911354,0.44582036438458034,0.47789729492852323,0.4270602116798054,,,,,,2.9678132204302314,1.6410318389908571,1.1341956049392081,1.272962593957487,1.8198514696998476,,,,,,2.1005001977560243,2.145740179772086,2.207514483349958,2.599640736524796,2.142945945727747,,,,,,0.23529139577341115,0.11311370422720704,0.09864091240453939,0.07005194715352349,0.5254909766113967,,,,,,1.0849330249137519,1.118270555084518,1.2068619757229442,1.1539388034252571
1012,,,,,,2.524036996122411,2.000394461658466,2.2107167769780087,2.4468787171213235,2.0043603325561246,,,,,,0.230265674249572,0.08879393954544412,0.10919142836779817,0.6831116694948197,0.4601884367299985,,,,,,2.6380023572937863,1.6051577692635202,1.128773228157098,1.2442162904066802,1.7948900676722537,,,,,,2.1017265989818297,2.1020542742857935,2.2418925044312035,2.7242463062384235,2.465176765649361,,,,,,0.1799932543180439,0.05936999347313422,0.1332478330030171,0.14421017613192164,0.4850558784305165,,,,,,1.1049389633834832,1.0980735122242493,1.3626220964034044,1.1626906918050326
1013,,,,,,2.503068631370512,2.000879317917479,2.174742532029269,2.411255348474643,2.0045960526541804,,,,,,0.24515533195098987,0.9373849895320495,0.418711197156226,0.7527231545528544,0.4694856611228932,,,,,,2.0153782026909965,1.5648284837895485,1.1232517110996842,1.1081684066629438,1.7790435985931725,,,,,,2.0908010921366587,2.0227079941870696,2.2454645499863473,2.7049343033219477,2.132744651493008,,,,,,0.6343496180506457,0.14944684038145511,0.2903919592550735,0.2204218149367258,0.4330616834816951,,,,,,1.1259804391324302,1.1151383172536409,1.3111688347183887,1.1668825581059927
1014,,,,,,2.525332973932724,2.000741687265631,2.1322651220087896,2.3831740854807384,2.005398740593879,,,,,,0.28392678668980836,0.8461383932312724,0.39434575314690534,0.7691907303133596,0.44791126721706787,,,,,,1.7656905984142683,1.5274526364518424,1.1180528185601681,1.183311719483507,1.7055237262126623,,,,,,2.0874127135106217,2.2000928089662395,2.237001318561733,2.5705834365804883,2.12362860914853,,,,,,0.8067611268622206,0.5770788111895976,0.4245474264437368,0.33674630584462223,0.3631522381866866,,,,,,1.1405189951572385,1.1121122352823278,1.4421317139722054,1.1694313810957109
1015,,,,,,2.5868606411235975,2.001205404496424,2.0944926520952825,2.4325135699882723,2.0011634861408716,,,,,,0.27842678837353285,0.7881344247017767,0.47371045618183266,0.788829459515807,0.4852226575501193,,,,,,2.0469924334015026,1.4759976907507015,1.1130113468683565,1.2112701798645518,1.6454590945644814,,,,,,2.0841025244354174,2.265391689395128,2.2285503500325476,2.451544222640485,2.1134355720221834,,,,,,0.8068696464268562,0.7084577661942882,0.43380694519567103,0.4669030316885936,0.2512575923230979,,,,,,1.1448507120486469,1.1198044761267285,1.4461348022739318,1.1719546140701085
1016,,,,,,2.6106948845372786,2.0013901438774457,2.065797134436083,2.439302718417494,2.0042304255105132,,,,,,0.28176064487433294,0.6153821733687118,1.6022820454117932,0.8034807855978885,0.3045669747362636,,,,,,2.9759094677125266,1.4305839913419909,1.1256967145553136,1.210525637393644,1.5849274781551985,,,,,,2.0806830566847836,2.3120398141263387,2.321250145836543,2.3751634493777347,2.3775720755034726,,,,,,0.8351410641322818,0.7498422180011538,0.42810732696369497,0.5312585679309086,0.13348211340850136,,,,,,1.1547497137347917,1.1212005152629314,1.3442845179499066,1.1704819298342202
1017,,,,,,2.612314382323329,2.0008489994110716,2.046770045969616,2.4410774872967336,2.005502045074334,,,,,,0.2757893509546734,0.44108117676908426,0.0,1.5558901840285033,0.2272156572509917,,,,,,2.500259836200383,1.4450328312607965,1.1540618262885391,1.2581818227528807,1.5294403165692991,,,,,,2.0929236265166185,2.347467584819073,2.3946570950534145,2.3105898678321624,2.080444786033652,,,,,,0.7234217366101188,0.7238502057904589,0.5005784785625527,0.543132194037511,0.3513581456292135,,,,,,1.1489083278396475,1.193683717436443,1.0226943032499345,1.1825831550280583
1018,,,,,,2.607960757944129,2.001312135663718,2.0366407218815348,2.4433401265676276,2.00098,,,,,,0.2762004404413579,0.3399482456198298,0.5756695483660746,0.5921085525475884,0.1451938280368692,,,,,,2.1916651492764228,1.4204619180139855,1.1692673594605882,1.2557897279016497,1.4952206395133387,,,,,,2.100510054114004,2.372210481448333,2.409434770200334,2.2466474800195613,2.11185361952123,,,,,,0.8016142526701978,0.6691737285518612,0.6260935733578491,0.5381899706423373,0.3524332028909877,,,,,,1.2817838036509552,1.1657077336758916,1.1262786525902138,1.1967163343497433
1019,,,,,,2.5879083814677246,2.0010155294185794,2.042896034781784,2.4828779582399676,2.0046737672171386,,,,,,0.2602445177136301,0.273024897948887,0.9913682279234085,0.5079404886401554,0.0729072952454006,,,,,,1.1951787678001888,1.3398924260703677,1.167661486394461,1.2572360068108663,1.4071030364772532,,,,,,2.1527764204123137,2.3828460479096005,2.395028717157234,2.186493917713152,2.0511132742054357,,,,,,0.9451588193587148,0.31279877513986526,0.6395175272031249,0.5534762048182376,0.1780045912329233,,,,,,1.3363341946635816,1.2440296055809623,1.2045347464368832,1.217102351898822
1020,,,,,,2.614708396314871,2.0009986490875176,2.060450413563515,2.6275922935194473,2.001323820229487,,,,,,0.25344800906694837,0.05438354162795943,0.5308425488683064,0.44657994401898554,0.21125974770410003,,,,,,2.352381362338302,1.2718093379558542,1.1705606273000895,1.2437286429617989,1.3412334828368988,,,,,,2.152391811696036,2.38732158236277,2.376332353047263,2.1362189814439123,2.0786397513983856,,,,,,0.7886110143345452,0.14391776319829344,0.6236926045737593,0.5829164216249191,0.14126910667233644,,,,,,1.3805481174569125,1.2463041512033441,1.0667959549673482,1.2282455189045343
1021,,,,,,2.580322952242973,2.000961769203083,2.0648590625895875,2.6790920994268745,2.001095901455424,,,,,,0.243616022666819,0.07374611379591485,0.3637250156972984,0.40685870618680386,0.30766638051629924,,,,,,1.8697276312156577,1.2012958283223971,1.1641496719003726,1.3107099988735476,1.2096690616185417,,,,,,2.1448290453776453,2.375035511886541,2.3594857607750273,2.0981443707141523,2.1041590116120545,,,,,,0.6431446819060231,0.10131855703670475,0.5989916831642994,0.6549218728978288,0.12686419983588756,,,,,,1.410782499262079,1.1817249641628798,1.1796766094960605,1.2203995558071747
1022,,,,,,2.456564580316958,2.000918095855562,2.0879098088952532,2.6893341497416183,2.000820792300159,,,,,,0.23078511260477802,0.16983462603368008,0.36790252437432436,0.3662403261521047,0.31784407529478975,,,,,,2.0987494492376326,1.1371775090895013,1.1676256032472367,1.358702515792683,1.1456738143936658,,,,,,2.1384764919327464,2.3585748787716314,2.342001432476532,2.0653088597071636,2.103866655380829,,,,,,0.561565778405344,0.4495575806011951,0.5740413438943224,0.655896322981003,0.11546950463217553,,,,,,1.4742007298602562,1.0699487505249385,1.2304071335701223,1.2189702673880636
1023,,,,,,2.373946810388858,2.000890224690738,2.109793493431988,2.6647185853427,2.0007940403012445,,,,,,0.22097218580626848,0.2391528893825034,0.6978348708856559,0.3497653689260841,0.3202300304468649,,,,,,1.6943277414161129,1.0716750179630248,1.1633127183902099,1.4752067327847955,1.0786021170198354,,,,,,2.1887112061881857,2.337508131141888,2.375535903557836,2.0383757984802924,2.1426579826017464,,,,,,0.7117518768285759,0.4428522979504566,0.5377971811008311,0.6601356389137008,0.07753509721410028,,,,,,1.4768300419436682,1.1000994785201204,1.2264588262797451,1.2112559000359517
1024,,,,,,2.295982852543859,2.000862844134245,2.171397759903681,2.651838219959523,2.000759605160593,,,,,,0.21330205109187264,0.3103517697710132,0.12155266718587454,0.31270069555407154,0.24365315040031796,,,,,,1.2164463122808986,1.111517990028515,1.1559355128242441,1.3659127915641238,1.0519518892822968,,,,,,2.5581004283675117,2.289745705101905,2.455154155534144,2.0745466491533993,2.1673504768442555,,,,,,0.39899046451293846,0.3484971379638577,0.49918418734971953,0.6036014817543112,0.07444934452364267,,,,,,1.4694818556664355,1.2032172758404167,1.2460742408298766,1.2027736001061278
1025,,,,,,3.273480047272041,2.001182243629714,2.1796979746686094,2.62112106686217,2.004770660331652,,,,,,0.18846104531175703,0.3453437316645548,0.16452789246811667,0.2501368195608155,0.19301417823569328,,,,,,1.2397360949043756,1.2252680647584118,1.1533291168018651,1.3533869265157528,1.1470360534018782,,,,,,2.6447184660462275,2.298690870581945,2.4971540876830844,2.195960329886332,2.1854086570255022,,,,,,0.34108297920923863,0.32186340911169137,0.4976528554082656,0.5729528126085079,0.05645255175809152,,,,,,1.480484764819864,1.2332706121653563,1.2566311612022205,1.196913970301754
1026,,,,,,2.071015649683714,2.0009404786015645,2.2330134822279604,2.6203635106129304,2.001721656179381,,,,,,0.18192270144212327,0.39648015952882215,0.16225811782465605,0.3098278827026388,0.17195328493518236,,,,,,1.3009459034444566,1.2688746170615588,1.1437742470717214,1.360434804397411,1.0564992079590498,,,,,,2.6277762742378847,2.1527722976491486,2.4897875981484217,2.2976125211723457,2.195064330414353,,,,,,0.27509620534642076,0.30864895609737614,0.47977580425878086,0.5258682481991093,0.05442722204926464,,,,,,1.533142189911847,1.2229912110375647,1.2713048565728229,1.1818701212404061
1027,,,,,,2.8743757106072887,2.000573846669416,2.2508512646968315,2.5794063010530692,2.0013189389675037,,,,,,0.17685094119059688,0.3816031008783867,0.16803961259179304,0.22744361872780702,0.1713978325417216,,,,,,1.3896963535882776,1.293673072139752,1.13773667748123,1.3506901051583862,1.0586200213237762,,,,,,2.5834438312202814,2.127961712730801,2.4782882721748467,2.31828279190682,2.187795246212464,,,,,,0.2608611137674606,0.2862272525459448,0.4646790644909237,0.48090225805250686,0.04916469668369798,,,,,,1.5880338940061192,1.1903891049929067,1.2769359725640568,1.1673998160094567
1028,,,,,,2.108210412160753,2.0011101801655586,2.257706950818173,2.4815073000485044,2.003996523489234,,,,,,0.1633824240853343,0.37442460522780785,0.1878592571581188,0.06218087567733298,0.1780403878337722,,,,,,1.4156747191013666,1.316604002659474,1.1312364491352918,1.3306599003644077,1.0941055009019134,,,,,,2.6154610311051383,2.1349882531926387,2.4616252377199497,2.3324043009784923,2.1877653732720708,,,,,,0.3271800901170485,0.24787475264738018,0.4320926192669808,0.4417152462843005,0.05923846132370424,,,,,,1.5967062045001712,1.1370240011822752,1.2746593120576835,1.1863897489133999
1029,,,,,,2.1001346263786904,2.0017983603643326,2.260762132220152,2.417414884856781,2.000725603197347,,,,,,0.15749342240233447,0.36061516953672346,0.22450306924405214,0.11160215634117449,0.23554447499357725,,,,,,1.7193728869647509,1.3331334184677366,1.114019653130502,1.330725882416239,1.104707576134681,,,,,,2.7920477416772296,2.137417438485805,2.450085782268225,2.336731976503569,2.1770137034243393,,,,,,0.33347160193935543,0.2656010476259463,0.4026882240654673,0.4035404833470861,0.06754642921724287,,,,,,1.5884431725332533,1.096018407089474,1.2664916901143448,1.1311061512668266
1030,,,,,,2.112071906381573,2.0009362157870916,2.2632234239196807,2.3302015754050855,2.000340587727319,,,,,,0.14235745045483217,0.34612630873714323,0.3255941676381818,0.09068198498048022,0.28557341402868697,,,,,,1.6602022657489144,1.335804198306096,1.1296568816877839,1.391422904925095,1.1164867481733438,,,,,,2.8947571948098547,2.1686719564717265,2.414185755911523,2.354253739570946,2.1630949171494924,,,,,,0.25587783589048896,0.2058155953760548,0.37099443661596865,0.3429444141548306,0.06666794882100373,,,,,,1.566295714269497,1.0721044381435707,1.2524106978715444,1.0734769256297505
1031,,,,,,2.1189691829845025,2.0018361917111243,2.2844719321831244,2.4502995058846935,2.0009404786015645,,,,,,0.14274376658894739,0.3611536715859331,0.3471340664642408,0.07113395391794261,0.28542504340018976,,,,,,1.5380231612114856,1.3322436711210615,1.1321637261127275,1.3998093245535927,1.0695269559235838,,,,,,2.4862475635681887,2.1930892855649944,2.424375657289624,2.3523121391607162,2.1968329748797193,,,,,,0.14246284603362414,0.15346666250362,0.3449888254712028,0.28189385023444546,0.0695526074277595,,,,,,1.544988223725981,1.0721047827817267,1.3157111141534297,1.0467784961280295
1032,,,,,,2.125890595359621,2.001175925167687,2.368639000785321,2.096029752160463,2.0002420743687384,,,,,,0.13065555403426182,0.44864814064030173,0.29106177213780554,0.0530759776169973,0.3310338185140603,,,,,,1.262858106589848,1.3214369302056004,1.1410449155446587,1.4019286863362705,1.0477395444050317,,,,,,2.4074688473110557,2.2128125903230353,2.3640416575063905,2.2881019300525423,2.198359674581302,,,,,,0.15853679099817813,0.12313314460371722,0.3225422584716612,0.2696113499094578,0.06922261263488948,,,,,,1.5206739344349782,1.0873997036608252,1.370812751129192,1.0256427455628288
